alphaCount;alphaNumCount;alphaWordCount;averageWordLengh;charSeq1;charSeq2;charSeq3;charSeq4;charSeq5;charSeq6;charSeq7;charSeq8;charSeq9;lineCount;maxRepeatedWordCount;maxWordLength;numberCount;whiteSpaceCount;spam
0.731148;0.768852;0.865385;4.509615;0.048077;0.125;0.057692;0.105769;0.028846;0.125;0.105769;0.009615;0.028846;11;3;12;0.221154;0.2;NOTSPAM
0.649044;0.688976;0.863636;3.977273;0.019481;0.107143;0.077922;0.107143;0.077922;0.051948;0.042208;0.032468;0.016234;38;2;11;0.230519;0.241845;NOTSPAM
0.5;0.664063;0.666667;3.541667;0;0.25;0.208333;0.125;0.083333;0;0.083333;0;0;3;3;7;0.875;0.257813;NOTSPAM
0.734234;0.761261;0.85;4.225;0.125;0.1;0.1;0.15;0.075;0.1;0.05;0.025;0.1;5;3;9;0.15;0.207207;NOTSPAM
0.775157;0.78239;0.949008;4.698772;0.009443;0.020774;0.034939;0.062323;0.043437;0.042493;0.048159;0.03966;0.018886;97;3;14;0.043437;0.191981;NOTSPAM
0.331641;0.448393;0.619718;3.732394;0.028169;0.225352;0.112676;0.112676;0.070423;0.070423;0.028169;0.028169;0.028169;24;3;11;0.971831;0.335025;NOTSPAM
0.692053;0.758278;0.903846;4.403846;0;0.076923;0.115385;0.269231;0.076923;0.076923;0.076923;0.057692;0;8;3;8;0.384615;0.205298;NOTSPAM
0.601432;0.649165;0.868217;4.217054;0.015504;0.124031;0.093023;0.147287;0.077519;0.062016;0.054264;0.03876;0.023256;16;3;11;0.310078;0.25179;NOTSPAM
0.453333;0.656667;0.616667;3.283333;0;0.15;0.083333;0.05;0.033333;0;0.033333;0;0;10;3;7;1.016667;0.27;NOTSPAM
0.744444;0.77037;0.918367;4.244898;0.020408;0.204082;0.102041;0.122449;0.081633;0.163265;0.081633;0.040816;0;6;4;8;0.142857;0.203704;NOTSPAM
0.655022;0.748908;0.818182;3.897727;0.056818;0.147727;0.125;0.125;0.056818;0.125;0.045455;0.034091;0.022727;8;3;9;0.488636;0.220524;NOTSPAM
0.700893;0.74256;0.896552;4.301724;0.017241;0.112069;0.103448;0.163793;0.086207;0.068966;0.060345;0.043103;0.017241;14;3;11;0.241379;0.214286;NOTSPAM
0.745645;0.766551;0.923077;4.230769;0.038462;0.115385;0.192308;0.134615;0.096154;0.115385;0.115385;0;0;7;4;11;0.115385;0.205575;NOTSPAM
0.53271;0.654206;0.722222;3.888889;0.055556;0.055556;0.333333;0.222222;0;0;0.055556;0.111111;0;3;3;8;0.722222;0.252336;NOTSPAM
0.618257;0.701245;0.777778;4.17284;0.024691;0.098765;0.148148;0.135802;0.049383;0.049383;0.049383;0.024691;0.024691;15;3;11;0.493827;0.232365;NOTSPAM
0.578947;0.763158;0.64;4.64;0.04;0.08;0.12;0.2;0.16;0.04;0.04;0.08;0.04;8;2;11;1.12;0.197368;NOTSPAM
0.503937;0.661417;0.666667;3.5;0.041667;0.208333;0.25;0.125;0.083333;0;0.083333;0;0;3;3;7;0.833333;0.259843;NOTSPAM
0.671053;0.734211;0.796875;4.359375;0.0625;0.09375;0.171875;0.140625;0.140625;0.046875;0.03125;0.03125;0.03125;9;1;11;0.375;0.215789;NOTSPAM
0.72549;0.794118;0.82;4.86;0.04;0.08;0.14;0.04;0.1;0.04;0.04;0.02;0.04;7;3;12;0.42;0.183007;NOTSPAM
0.716636;0.749543;0.928571;4.880952;0.011905;0.035714;0.142857;0.071429;0.083333;0.071429;0.035714;0.047619;0.02381;12;3;10;0.214286;0.201097;NOTSPAM
0.527851;0.594164;0.757009;4.186916;0.056075;0.196262;0.102804;0.11215;0.102804;0.084112;0.046729;0.009346;0.037383;18;7;13;0.46729;0.27321;NOTSPAM
0.561449;0.608517;0.825316;4.124051;0.017722;0.058228;0.043038;0.043038;0.032911;0.035443;0.037975;0.01519;0.010127;48;3;11;0.318987;0.269331;NOTSPAM
0.633754;0.734788;0.746667;4.266667;0.026667;0.1;0.106667;0.106667;0.046667;0.026667;0.033333;0.033333;0.02;25;3;12;0.586667;0.21814;NOTSPAM
0.532609;0.663043;0.75;3.8125;0;0.0625;0.375;0.25;0;0;0.0625;0.0625;0;3;4;8;0.75;0.25;NOTSPAM
0.537634;0.702509;0.666667;4.083333;0.020833;0.166667;0.229167;0.1875;0.041667;0.0625;0.041667;0.020833;0.041667;11;2;11;0.958333;0.232975;NOTSPAM
0.532609;0.663043;0.75;3.8125;0;0.0625;0.375;0.25;0;0;0.0625;0.0625;0;3;4;8;0.75;0.25;NOTSPAM
0.712464;0.727826;0.913495;4.344291;0.017301;0.041522;0.053633;0.096886;0.062284;0.036332;0.046713;0.022491;0.017301;68;2;12;0.091696;0.21971;NOTSPAM
0.603001;0.642565;0.834862;4.321101;0.045872;0.165138;0.100917;0.119266;0.045872;0.073394;0.045872;0.036697;0.018349;19;3;11;0.266055;0.252387;NOTSPAM
0.699647;0.759717;0.882353;4.215686;0.039216;0.098039;0.117647;0.156863;0.058824;0.156863;0.039216;0.019608;0.019608;7;4;10;0.333333;0.208481;NOTSPAM
0.5;0.664063;0.666667;3.541667;0;0.208333;0.208333;0.125;0.083333;0;0.083333;0;0;3;3;7;0.875;0.257813;NOTSPAM
0.612451;0.652832;0.854015;4.248175;0.025547;0.076642;0.054745;0.051095;0.043796;0.043796;0.051095;0.021898;0.014599;31;3;11;0.262774;0.25014;NOTSPAM
0.587185;0.641807;0.818841;4.427536;0.021739;0.166667;0.086957;0.108696;0.050725;0.050725;0.072464;0.028986;0.036232;26;7;14;0.376812;0.25105;NOTSPAM
0.567901;0.691358;0.636364;3.818182;0.136364;0.159091;0.113636;0.159091;0.068182;0.045455;0.022727;0.045455;0;6;4;12;0.681818;0.242798;NOTSPAM
0.598278;0.631277;0.877551;4.489796;0.02381;0.091837;0.061224;0.057823;0.07483;0.064626;0.054422;0.044218;0.030612;38;3;14;0.234694;0.254424;NOTSPAM
0.575758;0.575758;1;3.8;0;0;0.8;0;0;0;0.2;0;0;3;3;7;0;0.272727;NOTSPAM
0.579208;0.742574;0.645161;4.83871;0.064516;0;0.193548;0.129032;0.16129;0.096774;0.096774;0;0.032258;9;7;10;1.064516;0.20297;NOTSPAM
0.668966;0.728736;0.857143;4.116883;0.064935;0.103896;0.090909;0.207792;0.090909;0.090909;0.038961;0.025974;0.025974;10;6;10;0.337662;0.222989;NOTSPAM
0.667932;0.736243;0.815217;4.217391;0.043478;0.130435;0.163043;0.152174;0.032609;0.043478;0.054348;0.021739;0.054348;14;2;12;0.391304;0.218216;NOTSPAM
0.568528;0.659898;0.764706;3.823529;0.029412;0.147059;0.264706;0.058824;0.117647;0.147059;0.088235;0;0;6;2;7;0.529412;0.253807;NOTSPAM
0.524318;0.567616;0.810924;4.021008;0.05042;0.096639;0.079832;0.084034;0.042017;0.054622;0.054622;0.016807;0.037815;49;3;12;0.306723;0.286477;NOTSPAM
0.532609;0.663043;0.75;3.8125;0;0.0625;0.375;0.25;0;0;0.0625;0.0625;0;3;4;8;0.75;0.25;NOTSPAM
0.558692;0.616642;0.789474;4.368421;0.031579;0.2;0.115789;0.105263;0.094737;0.073684;0.042105;0.031579;0.052632;18;3;14;0.410526;0.261516;NOTSPAM
0.667553;0.734043;0.836066;4.52459;0.04918;0.131148;0.180328;0.180328;0.065574;0.04918;0.04918;0.098361;0.032787;9;3;11;0.409836;0.212766;NOTSPAM
0.5;0.664063;0.666667;3.541667;0;0.25;0.25;0.125;0.083333;0;0.083333;0;0;3;3;7;0.875;0.257813;NOTSPAM
0.622449;0.72449;0.69697;4.30303;0.030303;0.212121;0.212121;0.090909;0.060606;0;0.030303;0.090909;0.030303;5;1;12;0.606061;0.219388;NOTSPAM
0.491935;0.66129;0.652174;3.565217;0;0.217391;0.217391;0.130435;0.086957;0;0.086957;0;0;3;5;7;0.913043;0.258065;NOTSPAM
0.667553;0.734043;0.836066;4.52459;0.04918;0.131148;0.180328;0.180328;0.065574;0.04918;0.04918;0.098361;0.032787;9;3;11;0.409836;0.212766;NOTSPAM
0.641045;0.704842;0.797235;4.225806;0.041475;0.105991;0.092166;0.105991;0.069124;0.073733;0.046083;0.023041;0.036866;29;3;12;0.382488;0.230592;NOTSPAM
0.615782;0.643805;0.878641;4.237864;0.043689;0.116505;0.092233;0.131068;0.072816;0.072816;0.033981;0.024272;0.019417;33;5;15;0.184466;0.253687;NOTSPAM
0.618527;0.691466;0.769565;4.121739;0.043478;0.108696;0.091304;0.104348;0.065217;0.073913;0.047826;0.021739;0.034783;32;3;12;0.434783;0.237783;NOTSPAM
0.532609;0.663043;0.75;3.8125;0;0.0625;0.375;0.25;0;0;0.0625;0.0625;0;3;4;8;0.75;0.25;NOTSPAM
0.650035;0.711174;0.806723;4.252101;0.042017;0.10084;0.096639;0.10084;0.063025;0.067227;0.042017;0.02521;0.037815;31;3;12;0.365546;0.227688;NOTSPAM
0.595799;0.654556;0.815436;3.869128;0.018456;0.07047;0.04698;0.048658;0.02349;0.033557;0.016779;0.010067;0.013423;80;3;10;0.347315;0.257167;NOTSPAM
0.633468;0.68192;0.833333;4.367816;0.022989;0.074713;0.045977;0.060345;0.043103;0.045977;0.028736;0.011494;0.025862;48;3;12;0.310345;0.236878;NOTSPAM
0.58477;0.648707;0.779817;4.142202;0.041284;0.105505;0.091743;0.100917;0.073394;0.068807;0.045872;0.022936;0.041284;31;3;12;0.408257;0.253592;NOTSPAM
0.579208;0.742574;0.645161;4.83871;0.064516;0;0.193548;0.129032;0.16129;0.096774;0.096774;0;0.032258;9;7;10;1.064516;0.20297;NOTSPAM
0.646067;0.716693;0.818627;4.377451;0.034314;0.098039;0.073529;0.102941;0.073529;0.098039;0.044118;0.019608;0.034314;27;3;12;0.431373;0.223114;NOTSPAM
0.749285;0.756196;0.95245;4.572046;0.011527;0.028818;0.070605;0.097983;0.063401;0.06196;0.048991;0.040346;0.027378;85;3;14;0.041787;0.20448;NOTSPAM
0.603081;0.655361;0.817736;4.231749;0.010289;0.031357;0.026948;0.031847;0.027438;0.031357;0.023028;0.014699;0.012249;271;3;14;0.33758;0.249715;NOTSPAM
0.630332;0.739336;0.746835;3.949367;0.037975;0.126582;0.126582;0.151899;0.025316;0.012658;0.025316;0.012658;0.025316;9;5;12;0.582278;0.222749;NOTSPAM
0.750179;0.767136;0.92042;4.822823;0.018018;0.036036;0.048048;0.078078;0.051051;0.052553;0.046547;0.040541;0.018018;78;3;14;0.106607;0.195844;NOTSPAM
0.779279;0.788288;0.96875;5.46875;0;0.1875;0.21875;0.125;0.03125;0.03125;0.0625;0.0625;0.0625;5;4;12;0.0625;0.175676;NOTSPAM
0.775401;0.779412;0.985294;4.286765;0.007353;0.110294;0.095588;0.154412;0.058824;0.051471;0.044118;0.014706;0.051471;12;3;12;0.022059;0.200535;NOTSPAM
0.598284;0.649685;0.817103;4.229857;0.010381;0.031636;0.027682;0.03213;0.027682;0.030153;0.023233;0.014335;0.012358;271;3;14;0.334652;0.251917;NOTSPAM
0.787466;0.787466;0.923077;4.446154;0.030769;0.153846;0.076923;0.153846;0.061538;0.092308;0.107692;0.046154;0.046154;8;3;10;0;0.19346;NOTSPAM
0.787466;0.787466;0.923077;4.446154;0.030769;0.153846;0.076923;0.153846;0.061538;0.092308;0.107692;0.046154;0.046154;8;3;10;0;0.19346;NOTSPAM
0.546296;0.657407;0.722222;3.944444;0.055556;0;0.333333;0.166667;0;0.055556;0.055556;0.111111;0;3;1;8;0.666667;0.25;NOTSPAM
0.435829;0.641711;0.60274;3.287671;0.013699;0.09589;0.136986;0.041096;0.041096;0;0.027397;0;0;11;3;7;1.054795;0.275401;NOTSPAM
0.390476;0.412925;0.84593;4.411337;0.026163;0.063953;0.071221;0.084302;0.069767;0.068314;0.069767;0.03343;0.021802;159;3;16;0.239826;0.340272;NOTSPAM
0.583665;0.642098;0.786325;4.132479;0.042735;0.08547;0.064103;0.089744;0.042735;0.038462;0.042735;0.017094;0.029915;25;3;12;0.376068;0.256308;NOTSPAM
0.602254;0.621578;0.911111;4.288889;0.022222;0.088889;0.077778;0.166667;0.066667;0.055556;0.1;0.055556;0.011111;12;3;9;0.133333;0.26087;NOTSPAM
0.573079;0.628538;0.802326;4.217054;0.01938;0.120155;0.089147;0.081395;0.065891;0.027132;0.023256;0.015504;0.027132;34;2;14;0.372093;0.259965;NOTSPAM
0.493963;0.624588;0.627219;3.366864;0.059172;0.136095;0.100592;0.04142;0.053254;0.029586;0.053254;0;0.011834;26;5;9;0.704142;0.279912;NOTSPAM
0.701022;0.724872;0.887255;4.171569;0.029412;0.122549;0.078431;0.098039;0.078431;0.058824;0.04902;0.004902;0.029412;28;3;18;0.137255;0.22402;NOTSPAM
0.685176;0.710957;0.87069;4.12069;0.020115;0.086207;0.057471;0.057471;0.048851;0.043103;0.028736;0.005747;0.022989;46;3;18;0.149425;0.23054;NOTSPAM
0.698083;0.723642;0.886792;4.273585;0.04717;0.179245;0.132075;0.113208;0.09434;0.084906;0.018868;0;0.04717;16;4;18;0.150943;0.222045;NOTSPAM
0.804871;0.804871;0.98741;5.289568;0.003597;0.021583;0.030576;0.055755;0.034173;0.043165;0.041367;0.044964;0.030576;55;3;14;0;0.173508;NOTSPAM
0.69715;0.720903;0.878893;4.200692;0.024221;0.100346;0.062284;0.069204;0.058824;0.048443;0.034602;0.00692;0.027682;39;3;18;0.138408;0.225059;NOTSPAM
0.64858;0.680126;0.856061;4.083333;0.030303;0.102273;0.087121;0.090909;0.056818;0.068182;0.034091;0.018939;0.018939;36;3;12;0.189394;0.242902;NOTSPAM
0.597636;0.64594;0.828125;3.928125;0.021875;0.103125;0.05625;0.05;0.071875;0.021875;0.034375;0.0125;0.0125;44;3;14;0.29375;0.258993;NOTSPAM
0.730636;0.746821;0.896104;4.194805;0.045455;0.12987;0.116883;0.123377;0.071429;0.097403;0.045455;0.012987;0.019481;20;2;12;0.090909;0.215029;NOTSPAM
0.62037;0.722222;0.648649;4.216216;0.108108;0.189189;0.135135;0.054054;0.054054;0.081081;0.054054;0.054054;0.027027;5;2;12;0.594595;0.222222;NOTSPAM
0.438469;0.468459;0.813084;4.233645;0.074766;0.084112;0.121495;0.158879;0.11215;0.056075;0.065421;0.028037;0.018692;18;2;11;0.271028;0.320579;NOTSPAM
0.591892;0.643243;0.857143;4.08;0.022857;0.102857;0.102857;0.097143;0.051429;0.068571;0.062857;0.022857;0.022857;22;3;13;0.325714;0.256757;NOTSPAM
0.579208;0.742574;0.645161;4.83871;0.064516;0;0.193548;0.129032;0.16129;0.096774;0.096774;0;0.032258;9;7;10;1.064516;0.20297;NOTSPAM
0.775229;0.775229;0.946667;4.506667;0.026667;0.066667;0.12;0.226667;0.12;0.08;0.026667;0.04;0.04;9;7;10;0;0.197248;NOTSPAM
0.521;0.639;0.664894;3.398936;0.047872;0.132979;0.101064;0.047872;0.047872;0.031915;0.042553;0.010638;0.021277;22;5;9;0.62766;0.274;NOTSPAM
0.496124;0.666667;0.666667;3.583333;0;0.208333;0.25;0.125;0.083333;0;0.083333;0;0;3;3;7;0.916667;0.255814;NOTSPAM
0.516556;0.662252;0.678571;3.571429;0.071429;0.142857;0.285714;0.107143;0.071429;0;0.071429;0.035714;0;3;3;8;0.785714;0.258278;NOTSPAM
0.548387;0.666667;0.75;3.875;0.0625;0;0.375;0.1875;0;0.0625;0.0625;0.0625;0;3;3;8;0.6875;0.247312;NOTSPAM
0.675;0.755;0.705882;4.441176;0.088235;0.117647;0.117647;0.088235;0.058824;0.117647;0.029412;0.058824;0.029412;3;2;12;0.470588;0.205;NOTSPAM
0.613793;0.744828;0.727273;4.909091;0.045455;0.090909;0.045455;0.227273;0.136364;0.136364;0.181818;0.045455;0;3;7;8;0.863636;0.2;NOTSPAM
0.548387;0.666667;0.75;3.875;0.0625;0;0.375;0.1875;0;0.0625;0.0625;0.0625;0;3;4;8;0.6875;0.247312;NOTSPAM
0.424537;0.441091;0.871287;4.485149;0.069307;0.069307;0.118812;0.178218;0.128713;0.049505;0.069307;0.039604;0.019802;17;6;11;0.168317;0.32814;NOTSPAM
0.651652;0.72973;0.864407;4.118644;0.033898;0.135593;0.169492;0.152542;0.067797;0.067797;0.067797;0.033898;0.033898;7;4;10;0.440678;0.222222;NOTSPAM
0.579208;0.742574;0.645161;4.83871;0.064516;0;0.193548;0.129032;0.16129;0.096774;0.096774;0;0.032258;9;7;10;1.064516;0.20297;NOTSPAM
0.660791;0.688129;0.866379;4.122845;0.015086;0.075431;0.045259;0.051724;0.045259;0.036638;0.030172;0.012931;0.023707;61;3;18;0.163793;0.239209;NOTSPAM
0.658042;0.72028;0.814346;4.345992;0.042194;0.101266;0.084388;0.113924;0.067511;0.059072;0.037975;0.029536;0.042194;27;3;12;0.375527;0.222378;NOTSPAM
0.636364;0.736364;0.648649;4.378378;0.108108;0.189189;0.108108;0.054054;0.054054;0.081081;0.054054;0.054054;0.027027;5;2;12;0.594595;0.213636;NOTSPAM
0.728956;0.76431;0.896907;4.680412;0.030928;0.123711;0.123711;0.164948;0.051546;0.051546;0.051546;0.041237;0.072165;10;3;12;0.216495;0.198653;NOTSPAM
0.576623;0.625974;0.761702;4.102128;0.059574;0.080851;0.055319;0.06383;0.051064;0.055319;0.042553;0.017021;0.029787;27;3;12;0.323404;0.262987;NOTSPAM
0.507692;0.669231;0.666667;3.625;0.041667;0.166667;0.25;0.083333;0.083333;0.041667;0.083333;0;0;3;3;7;0.875;0.253846;NOTSPAM
0.548387;0.666667;0.75;3.875;0.0625;0;0.375;0.1875;0;0.0625;0.0625;0.0625;0;3;4;8;0.6875;0.247312;NOTSPAM
0.552725;0.626327;0.803063;3.873085;0.021882;0.080963;0.063457;0.063457;0.050328;0.045952;0.030635;0.015317;0.013129;68;2;11;0.455142;0.267516;NOTSPAM
0.548387;0.666667;0.75;3.875;0.0625;0;0.375;0.1875;0;0.0625;0.0625;0.0625;0;3;4;8;0.6875;0.247312;NOTSPAM
0.793846;0.806154;0.967949;5.038462;0.00641;0.089744;0.076923;0.064103;0.064103;0.083333;0.051282;0.025641;0.038462;16;3;13;0.076923;0.17641;NOTSPAM
0.774554;0.779018;0.948718;4.474359;0.038462;0.115385;0.102564;0.166667;0.076923;0.076923;0.038462;0.038462;0.076923;7;7;10;0.025641;0.196429;NOTSPAM
0.73913;0.770186;0.846154;4.769231;0.038462;0.192308;0.076923;0.076923;0.038462;0.038462;0.192308;0.038462;0.038462;3;3;11;0.192308;0.192547;NOTSPAM
0.779006;0.78453;0.964286;5.071429;0.035714;0.071429;0.107143;0.178571;0.035714;0.107143;0.071429;0.071429;0.035714;6;4;9;0.035714;0.18232;NOTSPAM
0.511628;0.666667;0.666667;3.583333;0.041667;0.166667;0.25;0.083333;0.083333;0.041667;0.083333;0;0;3;3;7;0.833333;0.255814;NOTSPAM
0.55863;0.616601;0.773585;4.415094;0.037736;0.122642;0.150943;0.122642;0.084906;0.066038;0.056604;0.028302;0.028302;21;1;11;0.415094;0.26087;NOTSPAM
0.744479;0.77918;0.830189;4.660377;0.056604;0.132075;0.075472;0.056604;0.056604;0.09434;0.037736;0.09434;0.056604;5;3;12;0.207547;0.192429;NOTSPAM
0.768293;0.768293;1;4.5;0;0.142857;0.285714;0.071429;0.142857;0.142857;0.071429;0.071429;0;2;6;8;0;0.195122;NOTSPAM
0.553191;0.670213;0.75;3.9375;0.0625;0;0.3125;0.25;0;0.0625;0.0625;0.0625;0;3;3;8;0.6875;0.244681;NOTSPAM
0.717647;0.717647;1;3.588235;0;0.235294;0.176471;0.117647;0.117647;0.117647;0.058824;0;0;2;2;7;0;0.235294;NOTSPAM
0.46129;0.641935;0.6;3.316667;0.05;0.05;0.116667;0.066667;0.033333;0.016667;0.033333;0;0;9;3;7;0.933333;0.274194;NOTSPAM
0.548387;0.666667;0.75;3.875;0.0625;0;0.375;0.1875;0;0.0625;0.0625;0.0625;0;3;3;8;0.6875;0.247312;NOTSPAM
0.55814;0.581395;0.933333;3.333333;0;0.333333;0.133333;0.333333;0.066667;0;0.066667;0;0;6;2;7;0.133333;0.290698;NOTSPAM
0.616175;0.663243;0.821622;4.189189;0.032432;0.064865;0.072973;0.089189;0.048649;0.064865;0.043243;0.02973;0.02973;49;3;12;0.297297;0.247326;NOTSPAM
0.611511;0.726619;0.782609;4.391304;0.043478;0.130435;0.130435;0.173913;0.086957;0.086957;0.173913;0.043478;0;3;4;8;0.695652;0.215827;NOTSPAM
0.426621;0.511945;0.694915;3.813559;0.042373;0.135593;0.033898;0.084746;0.059322;0.067797;0.042373;0.016949;0.008475;17;3;9;0.635593;0.31058;NOTSPAM
0.489969;0.5625;0.747423;3.757732;0.030928;0.128866;0.051546;0.06701;0.056701;0.051546;0.041237;0.015464;0.005155;27;3;9;0.484536;0.29321;NOTSPAM
0.641962;0.701461;0.827476;4.29393;0.035144;0.086262;0.070288;0.089457;0.054313;0.051118;0.035144;0.022364;0.031949;38;3;12;0.364217;0.230689;NOTSPAM
0.689412;0.745882;0.8;4.226667;0.08;0.08;0.12;0.12;0.053333;0.053333;0.106667;0.04;0.04;8;3;9;0.32;0.214118;NOTSPAM
0.542553;0.670213;0.75;3.9375;0;0.0625;0.375;0.1875;0;0.0625;0.0625;0.0625;0;3;3;8;0.75;0.244681;NOTSPAM
0.462528;0.526117;0.759358;3.716578;0.02139;0.117647;0.053476;0.058824;0.069519;0.02139;0.037433;0.005348;0.016043;36;3;10;0.449198;0.307343;NOTSPAM
0.443011;0.537634;0.69697;3.787879;0.060606;0.227273;0.106061;0.075758;0.060606;0.060606;0.060606;0.030303;0.015152;10;3;9;0.666667;0.301075;NOTSPAM
0.735043;0.754274;0.886364;4.011364;0.045455;0.159091;0.136364;0.159091;0.045455;0.102273;0.079545;0.022727;0;8;3;11;0.102273;0.215812;NOTSPAM
0.579208;0.742574;0.645161;4.83871;0.064516;0;0.193548;0.129032;0.16129;0.096774;0.096774;0;0.032258;9;7;10;1.064516;0.20297;NOTSPAM
0.473529;0.544118;0.741935;3.978495;0.043011;0.150538;0.11828;0.075269;0.086022;0.032258;0.064516;0.021505;0.032258;12;5;9;0.516129;0.295588;NOTSPAM
0.522124;0.663717;0.631579;3.947368;0.105263;0.105263;0.263158;0.105263;0.105263;0.052632;0.105263;0.052632;0;2;3;8;0.842105;0.247788;NOTSPAM
0.520099;0.592623;0.745989;3.823529;0.029412;0.072193;0.050802;0.05615;0.045455;0.032086;0.018717;0.018717;0.008021;43;3;10;0.467914;0.280978;NOTSPAM
0.784763;0.786621;0.979757;5.1417;0.008097;0.032389;0.082996;0.07085;0.068826;0.050607;0.054656;0.048583;0.02834;68;3;14;0.012146;0.183029;NOTSPAM
0.536131;0.607809;0.755556;3.862963;0.033333;0.077778;0.059259;0.07037;0.059259;0.040741;0.025926;0.018519;0.011111;30;3;10;0.455556;0.274476;NOTSPAM
0.686344;0.716927;0.855967;4.148148;0.045267;0.106996;0.069959;0.08642;0.078189;0.057613;0.045267;0;0.024691;35;3;18;0.176955;0.227596;NOTSPAM
0.541284;0.66055;0.722222;4;0.055556;0.055556;0.333333;0.166667;0;0.055556;0.055556;0.111111;0;3;3;8;0.722222;0.247706;NOTSPAM
0.552764;0.643216;0.794118;3.764706;0.029412;0.058824;0.235294;0.176471;0.058824;0.029412;0.058824;0.029412;0;5;3;8;0.529412;0.261307;NOTSPAM
0.542553;0.670213;0.75;3.9375;0;0.0625;0.375;0.1875;0;0.0625;0.0625;0.0625;0;3;4;8;0.75;0.244681;NOTSPAM
0.511628;0.666667;0.666667;3.583333;0.041667;0.166667;0.25;0.083333;0.083333;0.041667;0.083333;0;0;3;3;7;0.833333;0.255814;NOTSPAM
0.492662;0.651992;0.643678;3.574713;0.034483;0.103448;0.091954;0.034483;0.034483;0;0.034483;0.022989;0.011494;14;3;9;0.873563;0.264151;NOTSPAM
0.579439;0.733645;0.65625;4.90625;0.0625;0;0.1875;0.125;0.15625;0.09375;0.125;0;0.03125;9;7;10;1.03125;0.205607;NOTSPAM
0.63191;0.694724;0.791045;4.126866;0.059701;0.126866;0.074627;0.08209;0.089552;0.097015;0.074627;0.044776;0.029851;22;3;12;0.373134;0.236181;NOTSPAM
0.713675;0.748718;0.936508;4.634921;0.015873;0.084656;0.079365;0.126984;0.100529;0.068783;0.095238;0.031746;0.026455;31;5;12;0.216931;0.205983;NOTSPAM
0.646566;0.69263;0.831579;4.352632;0.036842;0.110526;0.073684;0.073684;0.1;0.089474;0.063158;0.036842;0.026316;27;3;12;0.289474;0.232831;NOTSPAM
0.769752;0.784801;0.940887;5.137931;0.019704;0.049261;0.073892;0.128079;0.083744;0.073892;0.093596;0.054187;0.034483;27;2;13;0.098522;0.183597;NOTSPAM
0.576017;0.628123;0.8;4;0.036364;0.104545;0.059091;0.063636;0.068182;0.063636;0.05;0.027273;0.022727;34;3;12;0.331818;0.264097;NOTSPAM
0.580563;0.641944;0.821138;4.081301;0.03252;0.195122;0.073171;0.105691;0.073171;0.056911;0.04878;0.04065;0.01626;19;4;12;0.390244;0.257033;NOTSPAM
0.507692;0.669231;0.666667;3.625;0;0.208333;0.25;0.083333;0.083333;0.041667;0.083333;0;0;3;3;7;0.875;0.253846;NOTSPAM
0.765721;0.768187;0.958042;4.356643;0.027972;0.083916;0.062937;0.153846;0.132867;0.048951;0.034965;0.041958;0.013986;15;3;11;0.013986;0.203453;NOTSPAM
0.591207;0.636109;0.861027;4.108761;0.015106;0.063444;0.057402;0.072508;0.05136;0.060423;0.045317;0.018127;0.024169;40;3;13;0.29003;0.259121;NOTSPAM
0.603293;0.672156;0.785714;4.008929;0.044643;0.125;0.133929;0.214286;0.116071;0.044643;0.044643;0.026786;0;13;3;12;0.410714;0.247006;NOTSPAM
0.689235;0.734597;0.889362;4.617021;0.034043;0.106383;0.068085;0.123404;0.080851;0.076596;0.076596;0.051064;0.029787;39;4;12;0.285106;0.211916;NOTSPAM
0.632305;0.680963;0.84065;4.414634;0.014634;0.056911;0.042276;0.052033;0.053659;0.037398;0.030894;0.021138;0.022764;88;3;12;0.315447;0.236519;NOTSPAM
0.542553;0.670213;0.75;3.9375;0;0.0625;0.375;0.1875;0;0.0625;0.0625;0.0625;0;3;3;8;0.75;0.244681;NOTSPAM
0.439873;0.651899;0.576271;3.491525;0;0.135593;0.135593;0.033898;0.033898;0.016949;0.033898;0;0;9;3;7;1.135593;0.265823;NOTSPAM
0.582418;0.67033;0.8;4.066667;0;0.2;0.266667;0.133333;0.2;0.066667;0.133333;0;0;2;7;7;0.533333;0.241758;NOTSPAM
0.630264;0.691969;0.803681;4.334356;0.027607;0.082822;0.09816;0.095092;0.06135;0.070552;0.04908;0.021472;0.027607;39;3;13;0.386503;0.233595;NOTSPAM
0.71;0.79;0.785714;5.642857;0.071429;0.142857;0;0.071429;0;0.071429;0.214286;0.214286;0.071429;2;6;9;0.571429;0.17;NOTSPAM
0.542553;0.670213;0.75;3.9375;0;0.0625;0.375;0.1875;0;0.0625;0.0625;0.0625;0;3;4;8;0.75;0.244681;NOTSPAM
0.579208;0.742574;0.645161;4.83871;0.064516;0;0.193548;0.129032;0.16129;0.096774;0.096774;0;0.032258;9;7;10;1.064516;0.20297;NOTSPAM
0.668605;0.732558;0.814815;4.666667;0.037037;0.074074;0.296296;0.148148;0;0.111111;0.037037;0.037037;0.037037;4;8;11;0.407407;0.209302;NOTSPAM
0.583732;0.669856;0.775;3.5;0.1;0.175;0.225;0.15;0.1;0.075;0.025;0.025;0;5;3;8;0.45;0.258373;NOTSPAM
0.792381;0.805714;0.974684;5.35443;0;0.113924;0.075949;0.088608;0.063291;0.075949;0.088608;0.075949;0.050633;10;3;14;0.088608;0.171429;NOTSPAM
